Phase,BJD,V,V_error
1.62278050091118,2458001.33075797,12.663,0.0169926454548
1.63144717148225,2458001.33127797,12.6615,0.0166433169828
1.63969733131489,2458001.33177298,12.6755,0.0169926454548
1.64853066982141,2458001.33230298,12.642,0.017621010191
1.65694733460805,2458001.33280798,12.6255,0.0180416185414
1.66553066733013,2458001.33332298,12.6235,0.01768473918
1.67428066798857,2458001.33384798,12.629,0.0169926454548
1.68286417145282,2458001.33436299,12.641,0.0169926454548
1.69119749839138,2458001.33486299,12.631,0.0180277564
1.7000308368979,2458001.33539299,12.6045,0.0176210101705
1.70844750168453,2458001.33589799,12.617,0.0173349357921
1.71703083440661,2458001.33641299,12.641,0.0173349357921
1.72578083506505,2458001.33693799,12.6345,0.01768473918
1.73411416976433,2458001.33743799,12.626,0.0173349357921
1.74269766546786,2458001.337953,12.638,0.0169926454548
1.7514476661263,2458001.338478,12.614,0.0173493515874
1.75986433091293,2458001.338983,12.6225,0.0173349357921
1.76853100148401,2458001.339503,12.6225,0.0180277564
1.77719766429345,2458001.340023,12.6455,0.01768473918
1.78561449982226,2458001.34052801,12.6765,0.0173349357921
1.79419783254525,2458001.34104301,12.6745,0.0173493515874
1.80294783320278,2458001.34156801,12.7395,0.0163018403741
1.81119783781469,2458001.34206301,12.7045,0.0166433169828
1.82003116856049,2458001.34259301,12.649,0.0169558249419
1.82861450128257,2458001.34310801,12.678,0.0166583312173
1.8371145039182,2458001.34361801,12.68,0.0166583312173
1.84569799962173,2458001.34413302,12.6795,0.0173349357921
1.85436467019281,2458001.34465302,12.6665,0.0173349357921
1.86269800489208,2458001.34515302,12.662,0.0173349357921
1.87153133563697,2458001.34568302,12.6815,0.016926310875
1.88011466835997,2458001.34619802,12.6565,0.0173349357921
1.88836483595333,2458001.34669303,12.6665,0.01768473918
1.89719816669822,2458001.34722303,12.6585,0.0173493515874
1.90561483148485,2458001.34772803,12.603,0.0172046505191
1.91419816420785,2458001.34824303,12.5875,0.0165755844713
1.92294816486537,2458001.34876803,12.589,0.016926310875
1.93161483543645,2458001.34928803,12.58,0.016926310875
1.93986483228764,2458001.34978303,12.5985,0.0168597153063
1.94869833377561,2458001.35031304,12.568,0.0165075740476
1.95711499856225,2458001.35081804,12.593,0.0161632298984
1.96561500119697,2458001.35132804,12.5775,0.0161632298984
1.97444833194277,2458001.35185804,12.5305,0.0172046505191
1.98303166466485,2458001.35237304,12.5135,0.0172046505191
1.99136499936412,2458001.35287304,12.5705,0.0154677082982
2.00003183291665,2458001.35339305,12.5245,0.0165075740476
2.00861516563873,2458001.35390805,12.4925,0.0172046505191
2.01711516827345,2458001.35441805,12.456,0.0168597153063
2.02594849901925,2458001.35494805,12.4685,0.0168597153063
2.03428183371852,2458001.35544805,12.473,0.0165075740476
2.04278183635324,2458001.35595805,12.433,0.0172046505191
2.05161516709904,2458001.35648805,12.474,0.0165680415164
2.05994866477977,2458001.35698806,12.528,0.0158271917972
2.06869866543821,2458001.35751306,12.505,0.0161632298984
2.07944866580328,2458001.35815806,12.488,0.0158271917972
2.08994866814464,2458001.35878806,12.443,0.0165075740476
2.09869866880308,2458001.35931306,12.4535,0.0161632298984
2.10728200152516,2458001.35982806,12.4745,0.0165227116425
2.11569883705488,2458001.36033307,12.461,0.0168597153063
2.12453216779977,2458001.36086307,12.484,0.0158113883185
2.1330321704354,2458001.36137307,12.5015,0.0165227116425
2.14144883522204,2458001.36187807,12.478,0.0165227116425
2.15019883587956,2458001.36240307,12.4835,0.0165075740476
2.15878216860256,2458001.36291807,12.5155,0.0158113883185
2.16719900413136,2458001.36342308,12.484,0.0179025137883
2.17586566694081,2458001.36394308,12.479,0.0168597153063
2.18436566957644,2458001.36445308,12.5515,0.0165075740476
2.19294900229852,2458001.36496808,12.583,0.0158271917972
2.20169900295696,2458001.36549308,12.5025,0.0168597153063
2.21028233567904,2458001.36600808,12.5635,0.0165075740476
2.21869900046568,2458001.36651308,12.5625,0.0165075740476
2.2273658340182,2458001.36703309,12.624,0.016194134724
2.23594916674028,2458001.36754809,12.578,0.0165075740476
2.24436583152692,2458001.36805309,12.555,0.0172191753705
2.25319917003344,2458001.36858309,12.543,0.0168597153063
2.26153250473271,2458001.36908309,12.5665,0.0158113883185
2.27019933828524,2458001.3696031,12.5675,0.0161632298984
2.27878267100732,2458001.3701181,12.6005,0.0158113883185
2.28744933381677,2458001.3706381,12.5735,0.0168597153063
2.2958659986034,2458001.3711431,12.542,0.0165075740476
2.30469933710992,2458001.3716731,12.613,0.0158271917972
2.31294933396111,2458001.3721681,12.572,0.0158113883185
2.32161600453219,2458001.3726881,12.6045,0.0161632298984
2.3302828380838,2458001.37320811,12.618,0.0162326830794
2.33869950287044,2458001.37371311,12.5405,0.0172046505191
2.3473661656808,2458001.37423311,12.5665,0.0165227116425
2.35603283625096,2458001.37475311,12.5825,0.0161632298984
2.3644495010376,2458001.37525811,12.579,0.0165075740476
2.37311617160867,2458001.37577811,12.636,0.0158113883185
2.38186616450548,2458001.37630311,12.6545,0.0151162164391
2.39019966994783,2458001.37680312,12.5725,0.0165075740476
2.39886633275728,2458001.37732312,12.5905,0.0161632298984
2.407366335392,2458001.37783312,12.6075,0.0158113883185
2.41594966811499,2458001.37834812,12.644,0.0158271917972
2.42453300083707,2458001.37886312,12.587,0.0165075740476
2.43336633158287,2458001.37939312,12.573,0.0168597153063
2.44161633619478,2458001.37988812,12.5915,0.0161632298984
2.45036649983376,2458001.38041313,12.5825,0.0158113883185
2.45886650246939,2458001.38092313,12.6065,0.0154677082982
2.46736649734339,2458001.38143313,12.6195,0.0161632298984
2.47603316791356,2458001.38195313,12.633,0.0154677082982
2.48469983072391,2458001.38247313,12.59,0.0165227116425
2.49744983079563,2458001.38323813,12.5945,0.0158113883185
2.50628316930215,2458001.38376813,12.6035,0.0151162164391
2.51453333689551,2458001.38426314,12.6065,0.0158113883185
2.52319999970496,2458001.38478314,12.6015,0.0144222051341
2.53186667027603,2458001.38530314,12.6125,0.0151162164391
2.54028333506267,2458001.38580814,12.6215,0.0140801278434
2.54894999787211,2458001.38632814,12.6575,0.0140801278434
2.55769999853055,2458001.38685314,12.62,0.0154677082982
2.56603333322982,2458001.38735314,12.6195,0.0144222051341
2.57461683669499,2458001.38786815,12.625,0.0147732867089
2.58336683735251,2458001.38839315,12.629,0.0140801278434
2.59178350213915,2458001.38889815,12.612,0.0144395290553
2.60045016494951,2458001.38941815,12.69,0.0141155941987
2.60895016758423,2458001.38992815,12.625,0.0147732867089
2.61753350030631,2458001.39044315,12.66,0.0144222051341
2.6261168330293,2458001.39095815,12.611,0.0140801278434
2.63486700442991,2458001.39148316,12.6445,0.0147732867089
2.64320033136755,2458001.39198316,12.6,0.0151162164391
2.65203366987407,2458001.39251316,12.6455,0.0144395290553
2.66045033466071,2458001.39301816,12.6195,0.0147732867089
2.66911699747106,2458001.39353816,12.6115,0.0147732867089
2.67761700010578,2458001.39404816,12.6235,0.0147732867089
2.68636717150639,2458001.39457317,12.6185,0.0140801278434
2.69470049844494,2458001.39507317,12.626,0.0140801278434
2.70353383695146,2458001.39560317,12.627,0.0144222051341
2.7119505017381,2458001.39610817,12.636,0.0137295301902
2.72045050437282,2458001.39661817,12.6105,0.0147732867089
2.72911716718227,2458001.39713817,12.644,0.0140801278434
2.7378671678407,2458001.39766317,12.672,0.0140801278434
2.74620066552143,2458001.39816318,12.666,0.0140801278434
2.75503400402795,2458001.39869318,12.6405,0.0144222051341
2.76353399890195,2458001.39920318,12.6745,0.0140801278434
2.77186733360122,2458001.39970318,12.6185,0.0140801278434
2.78070066434702,2458001.40023318,12.6225,0.0144222051341
2.78911733689438,2458001.40073818,12.6955,0.0137295301902
2.79770066961646,2458001.40125318,12.6725,0.0140801278434
2.80636733242682,2458001.40177318,12.6345,0.0144222051341
2.81511733308434,2458001.40229818,12.6235,0.0140801278434
2.8233675006777,2458001.40279319,12.662,0.0140801278434
2.83220083142351,2458001.40332319,12.6875,0.0144395290553
2.84061750397086,2458001.40382819,12.6765,0.0147732867089
2.84920083669385,2458001.40434319,12.6465,0.0147732867089
2.8578674995033,2458001.40486319,12.656,0.0147732867089
2.86661750016174,2458001.40538819,12.6445,0.0144222051341
2.87486750477365,2458001.40588319,12.668,0.0140801278434
2.88370099849999,2458001.4064132,12.673,0.0140801278434
2.89211767104825,2458001.4069182,12.6585,0.0140801278434
2.90070100377034,2458001.4074332,12.6385,0.0147732867089
2.90936766657978,2458001.4079532,12.671,0.0140801278434
2.91803433715086,2458001.4084732,12.626,0.0144222051341
2.92636766408941,2458001.4089732,12.629,0.0144222051341
2.93520100259593,2458001.4095032,12.5825,0.0147732867089
2.94361766738257,2458001.4100082,12.6205,0.0140801278434
2.95211783299874,2458001.41051821,12.603,0.0140801278434
2.96095117150526,2458001.41104821,12.626,0.0137295301902
2.96953450422734,2458001.41156321,12.6185,0.0144395290553
2.9778678311659,2458001.41206321,12.5945,0.0140801278434
2.98670116967241,2458001.41259321,12.5125,0.0154677082982
2.99511783445905,2458001.41309821,12.5415,0.0140801278434
3.00361783709377,2458001.41360821,12.513,0.0147139389725
3.01245133082102,2458001.41413822,12.5455,0.0140178457496
3.02103467130473,2458001.41465322,12.503,0.014317821063
3.02936799824238,2458001.41515322,12.4775,0.0140178457986
3.0382013367489,2458001.41568322,12.4525,0.0140178457496
3.04661800153553,2458001.41618822,12.4645,0.014317821063
3.05511800417116,2458001.41669822,12.4295,0.0146543508713
3.06386800482869,2458001.41722322,12.4445,0.014317821063
3.07253466763905,2458001.41774322,12.4265,0.0143003496347
3.08086816531977,2458001.41824323,12.4465,0.0146543508713
3.08970150382629,2458001.41877323,12.456,0.0150166574081
3.09811816861293,2458001.41927823,12.4395,0.0143788038475
3.10670150133501,2458001.41979323,12.504,0.0139910685691
3.11536816414446,2458001.42031323,12.4735,0.0143003496347
3.12403483471553,2458001.42083323,12.472,0.0139552857443
3.1323681694148,2458001.42133323,12.472,0.0139552857443
3.1412015001606,2458001.42186323,12.4625,0.0139552857443
3.14961816494724,2458001.42236823,12.482,0.0143003496347
3.15820166841149,2458001.42288324,12.4795,0.0136014705358
3.16686833122185,2458001.42340324,12.4495,0.0143003496347
3.17553500179201,2458001.42392324,12.488,0.0136014705358
3.18386833649129,2458001.42442324,12.46,0.0146543508713
3.19270166723709,2458001.42495324,12.452,0.0147139389725
3.20111833202372,2458001.42545824,12.4675,0.0143788038183
3.20970166474581,2458001.42597324,12.462,0.0143003496347
3.21836849829833,2458001.42649325,12.49,0.0140801278434
3.22703516886941,2458001.42701325,12.5085,0.0140178457986
3.23545183365604,2458001.42751825,12.493,0.0147139389544
3.24411850422621,2458001.42803825,12.546,0.0137295301902
3.2527018369492,2458001.42855325,12.5435,0.0144222051341
3.2612018318232,2458001.42906325,12.5515,0.0143614066269
3.26986850239336,2458001.42958325,12.5835,0.0144222051341
3.27828516718,2458001.43008825,12.5485,0.0140801278434
3.28695200073253,2458001.43060826,12.5265,0.0147732867089
3.2956186713036,2458001.43112826,12.541,0.0144222051341
3.30428533411305,2458001.43164826,12.625,0.0141155941987
3.31253533096424,2458001.43214326,12.608,0.0133884278199
3.32136866947076,2458001.43267326,12.567,0.0140801278434
3.32978533425739,2458001.43317826,12.5895,0.0144222051341
3.33845200482756,2458001.43369826,12.5625,0.015132745975
3.34711866763791,2458001.43421826,12.6415,0.0140801278434
3.35578550118953,2458001.43473827,12.6195,0.0147732867089
3.36403549804072,2458001.43523327,12.617,0.0144395290553
3.37286883654724,2458001.43576327,12.6235,0.0137295301902
3.38136883142124,2458001.43627327,12.6185,0.0137295301902
3.38995216414332,2458001.43678827,12.608,0.0137477270969
3.39853550462703,2458001.43730327,12.638,0.0137295301902
3.40728549752384,2458001.43782827,12.6275,0.0137295301902
3.41561883222312,2458001.43832827,12.5995,0.0144222051341
3.42436883288156,2458001.43885327,12.636,0.0130575648439
3.43286883551627,2458001.43936327,12.618,0.0133884278199
3.44145233122072,2458001.43987828,12.5895,0.0147732867089
3.45011900179088,2458001.44039828,12.6295,0.0137295301902
3.45878566460124,2458001.44091828,12.6265,0.0137295301902
3.46711899930051,2458001.44141828,12.6025,0.0144222051341
3.47586899995804,2458001.44194328,12.6095,0.0140801278434
3.48436900259367,2458001.44245328,12.643,0.0140801278434
3.49295233531575,2458001.44296828,12.5855,0.0147732867089
3.50153566803783,2458001.44348328,12.642,0.0133884278199
3.51028583167772,2458001.44400829,12.604,0.0147732867089
3.51861916637699,2458001.44450829,12.621,0.0140801278434
3.52736916703543,2458001.44503329,12.613,0.0144222051341
3.53586916967015,2458001.44554329,12.615,0.0144222051341
3.54445250239223,2458001.44605829,12.629,0.0144395290553
3.55311916520259,2458001.44657829,12.675,0.0140801278434
3.56178583577275,2458001.44709829,12.653,0.0133884278199
3.57011917047203,2458001.44759829,12.635,0.0140801278434
3.57886917113046,2458001.44812329,12.6365,0.0144222051341
3.58736933674663,2458001.4486333,12.6495,0.0140801278434
3.59595266946962,2458001.4491483,12.6445,0.0137295301902
3.60453600219171,2458001.4496633,12.6185,0.0154677082982
3.61320266500115,2458001.4501833,12.663,0.0137295301902
3.62161933754942,2458001.4506883,12.6375,0.0137295301902
3.63036933820695,2458001.4512133,12.628,0.0144222051341
3.63886933308095,2458001.4517233,12.644,0.0144395290553
3.64745266580394,2458001.4522383,12.658,0.0147732867089
3.6561193363741,2458001.4527583,12.651,0.0144222051341
3.66478616992663,2458001.45327831,12.63,0.0144222051341
3.6731195046259,2458001.45377831,12.6855,0.0133884278199
3.68186949752271,2458001.45430331,12.6685,0.0144395290553
3.69036950015834,2458001.45481331,12.706,0.0137295301902
3.6990361707285,2458001.45533331,12.667,0.0140801278434
3.70753616560251,2458001.45584331,12.694,0.0133884278199
3.71628616626094,2458001.45636831,12.6505,0.0141155941987
3.72461950096022,2458001.45686831,12.673,0.0140801278434
3.73336950161865,2458001.45739331,12.6735,0.0140801278434
3.74186966723482,2458001.45790332,12.659,0.0140801278434
3.7505363378059,2458001.45842332,12.7005,0.0137477270969
3.7590363326799,2458001.45893332,12.691,0.0140801278434
3.76770300325006,2458001.45945332,12.6855,0.0144222051341
3.7761196680367,2458001.45995832,12.691,0.0140801278434
3.78478633084705,2458001.46047832,12.7,0.0148070928916
3.79345300141722,2458001.46099832,12.7065,0.0137295301902
3.80186966620386,2458001.46150332,12.6805,0.0144395290553
3.81053633677493,2458001.46202332,12.663,0.0140801278434
3.81920317032746,2458001.46254333,12.706,0.0140801278434
3.82761983511409,2458001.46304833,12.704,0.0140801278434
3.83636983577162,2458001.46357333,12.689,0.0144222051341
3.84495316849461,2458001.46408833,12.7075,0.0144222051341
3.85336983328125,2458001.46459333,12.7365,0.0151162164391
3.86203650385141,2458001.46511333,12.7185,0.0144395290553
3.87086983459722,2458001.46564333,12.699,0.0147732867089
3.87911983144841,2458001.46613833,12.704,0.0151162164391
3.88778650201857,2458001.46665833,12.6745,0.0147732867089
3.89653650267701,2458001.46718333,12.703,0.0144395290553
3.90511999838054,2458001.46769834,12.726,0.0140801278434
3.91353667092881,2458001.46820334,12.7185,0.0144222051341
3.9223700016737,2458001.46873334,12.7125,0.0140801278434
3.93070333637297,2458001.46923334,12.7125,0.0137295301902
3.93936999918333,2458001.46975334,12.7195,0.0140801278434
3.94811999984086,2458001.47027834,12.681,0.0140801278434
3.95662000247648,2458001.47078834,12.6495,0.0147732867089
3.96503666726312,2458001.47129334,12.6335,0.0147732867089
3.97386999800801,2458001.47182334,12.64,0.0144395290553
3.98220350345036,2458001.47232335,12.6015,0.0140801278434
3.99078683617245,2458001.47283835,12.6245,0.0147732867089
3.99962016691825,2458001.47336835,12.6315,0.015132745975
4.00812016955297,2458001.47387835,12.6075,0.0147732867089
4.0165368343396,2458001.47438335,12.588,0.0147732867089
4.02537016508541,2458001.47491335,12.5745,0.0144222051341
4.03370349978468,2458001.47541335,12.6095,0.0143788038183
