BJD,V,V_error
2458000.38781982,12.5005,0.0183779759643
2458000.38841482,12.515,0.0181038670142
2458000.38881482,12.4725,0.0187349939931
2458000.38931982,12.465,0.01768473918
2458000.39001982,12.499,0.0195320249896
2458000.39062483,12.508,0.0144308697022
2458000.39113483,12.524,0.0140801278434
2458000.39189483,12.518,0.0126293309448
2458000.39241483,12.514,0.0126984250951
2458000.39293484,12.5545,0.0134257216005
2458000.39343984,12.5165,0.0129903810417
2458000.39396484,12.515,0.0137295301902
2458000.39447984,12.5115,0.0140801278434
2458000.39498484,12.54,0.0140801278434
2458000.39550485,12.5195,0.0137477270969
2458000.39602485,12.5455,0.0148492423857
2458000.39666485,12.4665,0.0161632298984
2458000.39743985,12.552,0.0137477270969
2458000.39807486,12.531,0.0137295301902
2458000.39859486,12.5505,0.0137295301902
2458000.39911486,12.512,0.0133229125834
2458000.39961986,12.5275,0.0126293309344
2458000.40013987,12.524,0.0144395290553
2458000.40065987,12.5385,0.0133884278199
2458000.40116487,12.54,0.0148492424043
2458000.40168487,12.5445,0.0141950695592
2458000.40220487,12.5165,0.0137477270969
2458000.40270988,12.52,0.0130384048001
2458000.40322988,12.5225,0.0137295301902
2458000.40374988,12.547,0.0129903810721
2458000.40425488,12.548,0.0130479883697
2458000.40477488,12.535,0.0137295301902
2458000.40529489,12.5365,0.0130384048001
2458000.40579989,12.5415,0.0147732867089
2458000.40631989,12.547,0.0133229125834
2458000.40683989,12.5795,0.0125598566898
2458000.4073449,12.5335,0.0122270192653
2458000.4078649,12.5825,0.0119373363889
2458000.4083849,12.5485,0.0119373363889
2458000.4088899,12.5575,0.0118638105184
2458000.4094049,12.599,0.0111691539393
2458000.40992991,12.5345,0.0122065556146
2458000.41043491,12.568,0.0122065556146
2458000.41095491,12.5375,0.0122065556146
2458000.41147991,12.561,0.0118638105184
2458000.41197992,12.5905,0.0118638105184
2458000.41249992,12.578,0.0115325625805
2458000.41301992,12.59,0.0122065556146
2458000.41353492,12.5495,0.0140534693155
2458000.41404492,12.5895,0.0122065556146
2458000.41457492,12.5925,0.011510864436
2458000.41507493,12.574,0.011510864436
2458000.41558993,12.5725,0.0130575648439
2458000.41610993,12.5985,0.011510864436
2458000.41662493,12.5955,0.0122270192653
2458000.41713494,12.5765,0.0118638105184
2458000.41766494,12.596,0.0122065556146
2458000.41816494,12.5715,0.0118638105184
2458000.41867994,12.548,0.0122065556146
2458000.41919994,12.564,0.011510864436
2458000.41971495,12.544,0.0119058808902
2458000.42046995,12.535,0.0118638105184
2458000.42122995,12.519,0.0125598566898
2458000.42172995,12.525,0.0115325625805
2458000.42224996,12.511,0.0122065556146
2458000.42277496,12.502,0.0122065556146
2458000.42327496,12.494,0.0122065556146
2458000.42379996,12.454,0.0125598566898
2458000.42431996,12.491,0.0122270192653
2458000.42481997,12.4735,0.0118638105184
2458000.42533997,12.4465,0.0122270192653
2458000.42586497,12.452,0.0122270192653
2458000.42636497,12.462,0.0118638105184
2458000.42689497,12.456,0.0118638105184
2458000.42740998,12.432,0.0118638105184
2458000.42790998,12.4225,0.0122065556146
2458000.42842998,12.412,0.0136014705358
2458000.42895498,12.445,0.0118638105184
2458000.42945498,12.446,0.0122065556146
2458000.42997999,12.41,0.0122065556146
2458000.43049999,12.4065,0.0125598566898
2458000.43101499,12.4,0.012903487907
2458000.43152499,12.392,0.012903487907
2458000.43204999,12.431,0.0122065556146
2458000.43255,12.421,0.0125598566898
2458000.433075,12.4535,0.0122065556146
2458000.43359,12.4345,0.0125598566898
2458000.434105,12.4595,0.0118638105184
2458000.434615,12.473,0.0129711217691
2458000.43514001,12.496,0.017478558296
2458000.43719501,12.5035,0.0151904575057
2458000.43770502,12.4805,0.0140801278434
2458000.43835502,12.493,0.0140534693155
2458000.43900002,12.5175,0.0125598566898
2458000.43951002,12.5255,0.0129903810721
2458000.44003502,12.5145,0.0148070928916
2458000.44053503,12.491,0.0129711217691
2458000.44106003,12.5085,0.0125598566898
2458000.44157003,12.488,0.012903487907
2458000.44209003,12.4795,0.012903487907
2458000.44260003,12.5035,0.0133229125834
2458000.44312504,12.5695,0.0118638105184
2458000.44363004,12.535,0.0118638105184
2458000.44415004,12.4985,0.0125598566898
2458000.44467004,12.4985,0.0132570736006
2458000.44518004,12.509,0.0144395290553
2458000.44569505,12.514,0.0132570736006
