BJD,JD,V,V_error
2457807.32035377,2457807.31897,17.2393333333,0.024905457
2457807.32047377,2457807.31909,17.2823333333,0.025769823
2457807.32058376,2457807.3192,17.213,0.0229843814
2457807.32070376,2457807.31932,17.2663333333,0.0248008826
2457807.32081376,2457807.31943,17.262,0.0258821872
2457807.32093375,2457807.31955,17.2523333333,0.0238217958
2457807.32105375,2457807.31967,17.17,0.0238217958
2457807.32116375,2457807.31978,17.0633333333,0.0228577767
2457807.32128375,2457807.3199,17.051,0.0210338984
2457807.32139374,2457807.32001,17.088,0.0201316116
2457807.32151374,2457807.32013,17.1376666667,0.0229151076
2457807.32163373,2457807.32025,17.147,0.0219430246
2457807.32174373,2457807.32036,17.1363333333,0.0209398652
2457807.32186373,2457807.32048,17.1416666667,0.021854543
2457807.32197373,2457807.32059,17.135,0.0209398652
2457807.32209372,2457807.32071,17.1143333333,0.0229975567
2457807.32221372,2457807.32083,17.1006666667,0.0208954792
2457807.32232371,2457807.32094,17.1183333333,0.0219568248
2457807.32244371,2457807.32106,17.1126666667,0.0209099707
2457807.32255371,2457807.32117,17.1823333333,0.0228850218
2457807.3226737,2457807.32129,17.1926666667,0.0238768121
2457807.3227837,2457807.3214,17.1806666667,0.0228850218
2457807.3229037,2457807.32152,17.192,0.0228046013
2457807.3230237,2457807.32164,17.1573333333,0.0228710249
2457807.32313369,2457807.32175,17.1146666667,0.0230413973
2457807.32325369,2457807.32187,17.0886666667,0.020954326
2457807.32336369,2457807.32198,17.1103333333,0.0228303937
2457807.32348368,2457807.3221,17.0656666667,0.0219108142
2457807.32360368,2457807.32222,17.1396666667,0.0220428586
2457807.32371368,2457807.32233,17.15,0.021896985
2457807.32383367,2457807.32245,17.091,0.0210482947
2457807.32394367,2457807.32256,17.0873333333,0.0209880044
2457807.32406367,2457807.32268,17.093,0.0209880044
2457807.32418366,2457807.3228,17.0623333333,0.0190547574
2457807.32429366,2457807.32291,17.071,0.0228577767
2457807.32441366,2457807.32303,17.097,0.021896985
2457807.32452365,2457807.32314,17.1293333333,0.021896985
2457807.32464365,2457807.32326,17.101,0.0209398652
2457807.32476365,2457807.32338,17.095,0.021896985
2457807.32487364,2457807.32349,17.067,0.020954326
2457807.32499364,2457807.32361,17.095,0.0199869446
2457807.32510364,2457807.32372,17.044,0.0209262215
2457807.32522363,2457807.32384,17.1063333333,0.0209099707
2457807.32533363,2457807.32395,17.1196666667,0.021896985
2457807.32545363,2457807.32407,17.1383333333,0.0219108142
2457807.32557362,2457807.32419,17.1516666667,0.0220006979
2457807.32568362,2457807.3243,17.1503333333,0.0228710249
2457807.32580362,2457807.32442,17.133,0.0220428586
2457807.32591361,2457807.32453,17.088,0.020954326
2457807.32603361,2457807.32465,17.1753333333,0.0220428586
2457807.32615361,2457807.32477,17.1163333333,0.0229975567
2457807.32626361,2457807.32488,17.1446666667,0.0209398652
2457807.3263836,2457807.325,17.092,0.01997265
2457807.3264936,2457807.32511,17.1446666667,0.0228577767
2457807.32661359,2457807.32523,17.1023333333,0.0210923591
2457807.32673359,2457807.32535,17.1863333333,0.0239433036
2457807.32684359,2457807.32546,17.1406666667,0.0228577767
2457807.32696358,2457807.32558,17.137,0.021896985
2457807.32707358,2457807.32569,17.098,0.0219108142
2457807.32719358,2457807.32581,17.0393333333,0.0199869446
2457807.32730357,2457807.32592,17.118,0.022057381
2457807.32742357,2457807.32604,17.092,0.0209262215
2457807.32754357,2457807.32616,17.011,0.0191906693
2457807.32765356,2457807.32627,17.046,0.0211075356
2457807.32777356,2457807.32639,16.975,0.0201174198
2457807.32788356,2457807.3265,16.999,0.0182560069
2457807.32800356,2457807.32662,17.053,0.0229975567
2457807.32812355,2457807.32674,16.976,0.0200020944
2457807.32823355,2457807.32685,17.006,0.0200020944
2457807.32835355,2457807.32697,16.9926666667,0.0200020944
2457807.32846354,2457807.32708,16.949,0.0190388538
2457807.32858354,2457807.3272,17.0016666667,0.0210024321
2457807.32870354,2457807.32732,16.995,0.0191906693
2457807.32881353,2457807.32743,16.981,0.0192431848
2457807.32893353,2457807.32755,16.995,0.020162541
2457807.32904353,2457807.32766,17.0086666667,0.0201005151
2457807.32916352,2457807.32778,16.9823333333,0.0200854396
2457807.32928352,2457807.3279,16.9633333333,0.0190388538
2457807.32939352,2457807.32801,16.9646666667,0.0209696024
2457807.32951351,2457807.32813,16.9866666667,0.0191906693
2457807.32962351,2457807.32824,16.9736666667,0.0201466527
2457807.32974351,2457807.32836,17.0596666667,0.0220291123
2457807.3298535,2457807.32847,17.109,0.0220428586
2457807.3299735,2457807.32859,17.075,0.0209696024
2457807.3300935,2457807.32871,17.1243333333,0.0228710249
2457807.33020349,2457807.32882,17.1256666667,0.0238768121
2457807.33032349,2457807.32894,17.1323333333,0.0228577767
2457807.33043349,2457807.32905,17.092,0.0210024321
2457807.33055348,2457807.32917,17.11,0.0230699262
2457807.33067348,2457807.32929,17.1133333333,0.0221030865
2457807.33078348,2457807.3294,17.1256666667,0.0239559515
2457807.33090347,2457807.32952,17.1596666667,0.0220291123
2457807.33101347,2457807.32963,17.119,0.0219108142
2457807.33113347,2457807.32975,17.0843333333,0.0220428586
2457807.33125346,2457807.32987,17.0236666667,0.0201816789
2457807.33136346,2457807.32998,17.078,0.0200020944
2457807.33148346,2457807.3301,17.1196666667,0.021854543
2457807.33159345,2457807.33021,17.1296666667,0.0209262215
2457807.33171345,2457807.33033,17.0643333333,0.0220748763
2457807.33182345,2457807.33044,17.0533333333,0.0219714041
2457807.33194344,2457807.33056,17.0326666667,0.0211552932
2457807.33206344,2457807.33068,17.0886666667,0.0239980413
2457807.33217344,2457807.33079,17.103,0.0219568248
2457807.33229343,2457807.33091,17.1543333333,0.0229975567
2457807.33240343,2457807.33102,17.1563333333,0.0230413973
2457807.33252343,2457807.33114,17.061,0.0220428586
2457807.33264342,2457807.33126,17.0823333333,0.0209398652
2457807.33275342,2457807.33137,17.0286666667,0.0211075356
2457807.33287342,2457807.33149,17.0893333333,0.0211258174
2457807.33298342,2457807.3316,17.119,0.0238217958
2457807.33310341,2457807.33172,17.1273333333,0.0230552908
2457807.33322341,2457807.33184,17.1166666667,0.0219568248
2457807.33333341,2457807.33195,17.1103333333,0.021896985
2457807.3334534,2457807.33207,17.15,0.0238641222
2457807.3335634,2457807.33218,17.146,0.0230413973
2457807.33368339,2457807.3323,17.137,0.0219430246
2457807.33380339,2457807.33242,17.1366666667,0.0230552908
2457807.33391339,2457807.33253,17.19,0.0238089756
2457807.33403339,2457807.33265,17.0426666667,0.0211401511
2457807.33414338,2457807.33276,17.1126666667,0.0229975567
2457807.33426338,2457807.33288,17.12,0.0219714041
2457807.33437338,2457807.33299,17.133,0.0219108142
2457807.33449337,2457807.33311,17.1153333333,0.0219108142
2457807.33461337,2457807.33323,17.1356666667,0.0230114767
2457807.33472337,2457807.33334,17.1796666667,0.0239433036
2457807.33484336,2457807.33346,17.154,0.0229975567
2457807.33495336,2457807.33357,17.1193333333,0.0230552908
2457807.33507336,2457807.33369,17.1683333333,0.0249709117
2457807.33519335,2457807.33381,17.1133333333,0.0240113813
2457807.33530335,2457807.33392,17.204,0.024905457
2457807.33542335,2457807.33404,17.1853333333,0.0221030865
2457807.33553334,2457807.33415,17.2346666667,0.0259211494
2457807.33565334,2457807.33427,17.2593333333,0.0249844251
2457807.33577334,2457807.33439,17.2323333333,0.0248803277
2457807.33588333,2457807.3345,17.1963333333,0.0239854156
2457807.33600333,2457807.33462,17.2066666667,0.0239433036
2457807.33611333,2457807.33473,17.3203333333,0.025870481
2457807.33623332,2457807.33485,17.294,0.0247771416
