Phase,BJD,JD,V,V_error
0.96033616643399,2457610.51101131,2457610.50556,17.019,0.0434165867
0.966169831342995,2457610.51136133,2457610.50591,17.067,0.0456508488
0.97200333327055,2457610.51171134,2457610.50626,16.988,0.046141088
0.978336831244334,2457610.51209135,2457610.50664,17.128,0.0447772264
0.984337164089084,2457610.51245137,2457610.507,16.925,0.0391152144
0.99033733395239,2457610.51281138,2457610.50736,17.034,0.0408166633
0.99650433473289,2457610.5131814,2457610.50773,16.976,0.0427200187
1.0025045045962,2457610.51354141,2457610.50809,16.965,0.0413400532
1.00867149761568,2457610.51391143,2457610.50846,16.906,0.0424381903
1.01467166747898,2457610.51427144,2457610.50882,16.889,0.039661064
1.02067183734228,2457610.51463145,2457610.50918,16.862,0.039408121
1.02667217018704,2457610.51499147,2457610.50954,16.954,0.0402243707
1.03267233228932,2457610.51535148,2457610.5099,16.863,0.0388329757
1.0451728310436,2457610.51610151,2457610.51065,16.996,0.0435660418
1.05100633297116,2457610.51645152,2457610.511,16.919,0.0427200187
1.05683999788016,2457610.51680154,2457610.51135,16.952,0.0391152144
1.06284016774347,2457610.51716155,2457610.51171,16.804,0.039408121
1.06884033760677,2457610.51752156,2457610.51207,16.958,0.0413400532
1.07484067045152,2457610.51788158,2457610.51243,16.971,0.0427200187
1.0808408325538,2457610.51824159,2457610.51279,16.79,0.0402243707
1.08684116539856,2457610.51860161,2457610.51315,16.896,0.0418807832
1.09300800319761,2457610.51897162,2457610.51352,16.842,0.04
1.09950833208859,2457610.51936164,2457610.51391,16.85,0.0422018957
1.1055085019519,2457610.51972165,2457610.51427,16.679,0.0440454311
1.11150866405418,2457610.52008166,2457610.51463,16.637,0.0390512484
1.11750900465995,2457610.52044168,2457610.51499,16.62,0.0418688428
1.12950949960699,2457610.52116171,2457610.51571,16.841,0.04
1.13534300153454,2457610.52151172,2457610.51606,16.495,0.0382099463
1.14751016441733,2457610.52224175,2457610.51679,16.608,0.0382883794
1.16567750492444,2457610.52333179,2457610.51788,16.648,0.0390512484
1.17167766702672,2457610.5236918,2457610.51824,16.668,0.0418688428
1.17767799987148,2457610.52405182,2457610.5186,16.724,0.0428018691
1.18367816973478,2457610.52441183,2457610.51896,16.589,0.0403608721
1.18984517051528,2457610.52478185,2457610.51933,16.657,0.0354682957
1.19601200055331,2457610.52515186,2457610.5197,16.684,0.040607881
1.20184566546232,2457610.52550188,2457610.52005,16.613,0.0403608721
1.21401266536365,2457610.5262319,2457610.52078,16.606,0.0434165867
1.22034633407991,2457610.52661192,2457610.52116,16.527,0.0403112887
1.2263465039432,2457610.52697193,2457610.52152,16.574,0.0403608721
1.23234683678796,2457610.52733195,2457610.52188,16.647,0.0404598566
1.23851366682599,2457610.52770196,2457610.52225,16.69,0.0408044115
1.24434716875355,2457610.52805197,2457610.5226,16.655,0.0418688428
1.25018083366255,2457610.52840199,2457610.52295,16.664,0.0434165867
