BJD,JD,V,V_error
2457998.4660205,2457998.460035,12.432,0.015
2457998.46705051,2457998.461065,12.428,0.015
2457998.46813852,2457998.462153,12.43,0.015
2457998.46920353,2457998.463218,12.44,0.015
2457998.47025653,2457998.464271,12.446,0.015
2457998.47129854,2457998.465313,12.446,0.015
2457998.47235155,2457998.466366,12.452,0.014
2457998.47340455,2457998.467419,12.455,0.015
2457998.47448056,2457998.468495,12.449,0.015
2457998.47553457,2457998.469549,12.457,0.015
2457998.47659858,2457998.470613,12.445,0.015
2457998.47765258,2457998.471667,12.444,0.015
2457998.47869359,2457998.472708,12.455,0.015
2457998.4797706,2457998.473785,12.463,0.015
2457998.48084661,2457998.474861,12.466,0.015
2457998.48188861,2457998.475903,12.461,0.015
2457998.48295362,2457998.476968,12.462,0.015
2457998.48401763,2457998.478032,12.467,0.015
2457998.48508264,2457998.479097,12.458,0.015
2457998.48613564,2457998.48015,12.458,0.015
2457998.48718965,2457998.481204,12.454,0.015
2457998.48824266,2457998.482257,12.461,0.015
2457998.48930766,2457998.483322,12.469,0.015
2457998.49036067,2457998.484375,12.475,0.015
2457998.49143668,2457998.485451,12.478,0.015
2457998.49250169,2457998.486516,12.471,0.015
2457998.49354369,2457998.487558,12.489,0.015
2457998.4945857,2457998.4886,12.482,0.015
2457998.49561571,2457998.48963,12.477,0.015
2457998.49667971,2457998.490694,12.476,0.015
2457998.49775672,2457998.491771,12.477,0.015
2457998.49882173,2457998.492836,12.459,0.015
2457998.49987474,2457998.493889,12.454,0.015
2457998.50093975,2457998.494954,12.464,0.015
2457998.50198075,2457998.495995,12.445,0.015
2457998.50304576,2457998.49706,12.435,0.015
2457998.50411077,2457998.498125,12.43,0.014
2457998.50517577,2457998.49919,12.41,0.014
2457998.50624078,2457998.500255,12.405,0.014
2457998.50729379,2457998.501308,12.4,0.014
2457998.5083588,2457998.502373,12.4,0.014
2457998.5094118,2457998.503426,12.357,0.014
2457998.51045381,2457998.504468,12.357,0.014
2457998.51150682,2457998.505521,12.345,0.014
2457998.51257182,2457998.506586,12.329,0.014
2457998.51362483,2457998.507639,12.34,0.014
2457998.51467784,2457998.508692,12.318,0.014
2457998.51576585,2457998.50978,12.339,0.014
2457998.51683085,2457998.510845,12.318,0.014
2457998.51790686,2457998.511921,12.34,0.014
2457998.51896087,2457998.512975,12.344,0.014
2457998.52001388,2457998.514028,12.371,0.014
2457998.52105488,2457998.515069,12.365,0.014
2457998.52210889,2457998.516123,12.385,0.014
2457998.5231619,2457998.517176,12.38,0.014
2457998.5242039,2457998.518218,12.382,0.014
2457998.52527991,2457998.519294,12.39,0.014
2457998.52635592,2457998.52037,12.398,0.014
2457998.52743293,2457998.521447,12.404,0.014
2457998.52847393,2457998.522488,12.425,0.014
2457998.52953894,2457998.523553,12.44,0.014
2457998.53059195,2457998.524606,12.442,0.014
2457998.53164596,2457998.52566,12.446,0.014
2457998.53271096,2457998.526725,12.458,0.014
2457998.53377497,2457998.527789,12.443,0.014
2457998.53485198,2457998.528866,12.45,0.014
2457998.53590498,2457998.529919,12.463,0.014
2457998.53695799,2457998.530972,12.473,0.014
2457998.538035,2457998.532049,12.467,0.014
2457998.53911101,2457998.533125,12.485,0.014
2457998.54015301,2457998.534167,12.472,0.014
2457998.54119402,2457998.535208,12.474,0.014
2457998.54223603,2457998.53625,12.489,0.014
2457998.54327803,2457998.537292,12.491,0.014
2457998.54431904,2457998.538333,12.498,0.014
2457998.54536105,2457998.539375,12.465,0.014
2457998.54641405,2457998.540428,12.478,0.014
2457998.54745606,2457998.54147,12.503,0.014
2457998.54849807,2457998.542512,12.506,0.014
2457998.54956208,2457998.543576,12.492,0.014
2457998.55063908,2457998.544653,12.492,0.014
2457998.55169209,2457998.545706,12.499,0.014
2457998.5527571,2457998.546771,12.508,0.014
2457998.55383311,2457998.547847,12.494,0.014
2457998.55487511,2457998.548889,12.513,0.014
2457998.55591712,2457998.549931,12.498,0.014
2457998.55697013,2457998.550984,12.499,0.014
2457998.55801213,2457998.552026,12.499,0.014
2457998.55904214,2457998.553056,12.504,0.014
2457998.56013015,2457998.554144,12.501,0.014
2457998.56117115,2457998.555185,12.505,0.014
2457998.56222416,2457998.556238,12.501,0.014
2457998.56327817,2457998.557292,12.48,0.014
2457998.56435418,2457998.558368,12.456,0.014
2457998.56540718,2457998.559421,12.45,0.014
2457998.56646119,2457998.560475,12.418,0.014
2457998.5675252,2457998.561539,12.422,0.014
2457998.56857921,2457998.562593,12.433,0.014
2457998.56960921,2457998.563623,12.398,0.014
2457998.57066222,2457998.564676,12.386,0.014
2457998.57172723,2457998.565741,12.368,0.014
2457998.57276823,2457998.566782,12.334,0.014
2457998.57384524,2457998.567859,12.325,0.014
2457998.57488625,2457998.5689,12.318,0.014
2457998.57594026,2457998.569954,12.294,0.014
2457998.57700426,2457998.571018,12.323,0.014
2457998.57805827,2457998.572072,12.338,0.014
2457998.57911128,2457998.573125,12.35,0.014
2457998.58016428,2457998.574178,12.344,0.014
2457998.58122929,2457998.575243,12.37,0.014
2457998.5822823,2457998.576296,12.394,0.014
2457998.5833473,2457998.577361,12.378,0.014
2457998.58442431,2457998.578438,12.414,0.014
2457998.58547732,2457998.579491,12.431,0.015
2457998.58653033,2457998.580544,12.447,0.015
2457998.58758333,2457998.581597,12.442,0.015
2457998.58862534,2457998.582639,12.446,0.015
2457998.58967835,2457998.583692,12.453,0.015
2457998.59072036,2457998.584734,12.462,0.015
2457998.59176236,2457998.585776,12.469,0.015
2457998.59283837,2457998.586852,12.461,0.015
2457998.59389138,2457998.587905,12.476,0.016
2457998.59495638,2457998.58897,12.469,0.016
2457998.59600939,2457998.590023,12.472,0.016
2457998.5970624,2457998.591076,12.483,0.016
2457998.5981164,2457998.59213,12.499,0.016
2457998.60053542,2457998.594549,12.515,0.016
2457998.60161143,2457998.595625,12.508,0.016
2457998.60268744,2457998.596701,12.501,0.016
2457998.60372944,2457998.597743,12.5,0.016
2457998.60480545,2457998.598819,12.493,0.016
2457998.60585946,2457998.599873,12.509,0.016
2457998.60692446,2457998.600938,12.51,0.016
2457998.60795447,2457998.601968,12.527,0.016
2457998.60904248,2457998.603056,12.516,0.016
2457998.61010648,2457998.60412,12.515,0.016
2457998.61113649,2457998.60515,12.525,0.016
2457998.6122015,2457998.606215,12.525,0.017
2457998.61326651,2457998.60728,12.524,0.017
2457998.61431951,2457998.608333,12.532,0.017
2457998.61536152,2457998.609375,12.535,0.017
2457998.61642653,2457998.61044,12.524,0.018
2457998.61747953,2457998.611493,12.534,0.017
2457998.61852154,2457998.612535,12.552,0.017
2457998.61958655,2457998.6136,12.525,0.018
2457998.62065056,2457998.614664,12.553,0.018
2457998.62171556,2457998.615729,12.54,0.018
2457998.62276857,2457998.616782,12.533,0.018
2457998.62334657,2457998.61736,12.4,0.05
2457998.62382258,2457998.617836,12.53,0.018
2457998.62487558,2457998.618889,12.503,0.018
2457998.62594059,2457998.619954,12.519,0.018
2457998.6269816,2457998.620995,12.502,0.018
2457998.6280236,2457998.622037,12.486,0.018
2457998.62909961,2457998.623113,12.492,0.018
2457998.63014162,2457998.624155,12.465,0.019
2457999.39418128,2457999.38819,12.4,0.05
2458001.31988918,2458001.31389,12.6,0.05
2458003.5844714,2458003.57847,13,0.05
2458007.3511281,2458007.34514,16,0.1
2458036.54545705,2458036.54028,17.4,0.1
2458041.59152777,2458041.58661,17.374,0.0385
2458076.63459356,2458076.63221,17.384,0.0403
2458082.54998892,2458082.54812,17.319,0.0411
2458096.54271683,2458096.5421,17.233,0.0728
2458100.52900875,2458100.52875,17.227,0.0702
2458110.4091063,2458110.40972,17.4,0.1
2458323.40218057,2458323.397624,12.227,0.0074
2458323.40377267,2458323.399216,12.2271,0.0074
2458323.40537476,2458323.400818,12.2529,0.0073
2458323.40863596,2458323.404079,12.2673,0.0075
2458323.41019705,2458323.40564,12.2763,0.0074
2458323.41179415,2458323.407237,12.2956,0.0075
2458323.41991264,2458323.415355,12.3141,0.0076
2458323.42155274,2458323.416995,12.3249,0.0073
2458323.42315384,2458323.418596,12.325,0.0074
2458323.42475393,2458323.420196,12.3126,0.0073
2458323.42635103,2458323.421793,12.3145,0.0073
2458323.42951022,2458323.424952,12.3315,0.0072
2458323.43425051,2458323.429692,12.3432,0.0072
2458323.4358916,2458323.431333,12.3359,0.0071
2458323.4374567,2458323.432898,12.3445,0.007
2458323.44060789,2458323.436049,12.328,0.0071
2458323.44216498,2458323.437606,12.3132,0.007
2458323.44373108,2458323.439172,12.2969,0.0069
2458323.44529617,2458323.440737,12.2784,0.0069
2458323.44687327,2458323.442314,12.273,0.0068
2458323.44999046,2458323.445431,12.1933,0.0067
2458323.45158955,2458323.44703,12.1667,0.0066
2458323.45315264,2458323.448593,12.1331,0.0064
2458323.45627183,2458323.451712,12.1567,0.0066
2458323.45783393,2458323.453274,12.1776,0.0066
2458323.45939102,2458323.454831,12.1843,0.0065
2458323.46255321,2458323.457993,12.2219,0.0065
2458323.46411431,2458323.459554,12.2321,0.0065
2458323.4672725,2458323.462712,12.2419,0.0065
2458323.46883059,2458323.46427,12.2542,0.0064
2458323.47038968,2458323.465829,12.2692,0.0066
2458323.47195578,2458323.467395,12.2828,0.0065
2458323.47352887,2458323.468968,12.2821,0.0066
2458323.47509597,2458323.470535,12.2935,0.0065
2458323.47666906,2458323.472108,12.3012,0.0064
2458323.47831716,2458323.473756,12.2991,0.0064
2458323.47987526,2458323.475314,12.3111,0.0064
2458323.48144235,2458323.476881,12.306,0.0064
2458323.48300444,2458323.478443,12.3145,0.0064
2458323.48460054,2458323.480039,12.3126,0.0063
2458323.48619264,2458323.481631,12.3173,0.0064
2458323.48781973,2458323.483258,12.3253,0.0062
2458323.48941383,2458323.484852,12.3258,0.0063
2458323.49101293,2458323.486451,12.3338,0.0064
2458323.49258102,2458323.488019,12.3476,0.0063
2458323.49414212,2458323.48958,12.3434,0.0063
2458323.49573821,2458323.491176,12.3428,0.0064
2458323.49750032,2458323.492938,12.3501,0.0063
2458323.49905641,2458323.494494,12.3427,0.0062
2458323.50061151,2458323.496049,12.3401,0.0062
2458323.5021806,2458323.497618,12.3204,0.0062
2458323.50530779,2458323.500745,12.3045,0.006
2458323.50690388,2458323.502341,12.2723,0.006
2458323.50849398,2458323.503931,12.2342,0.006
2458323.51007007,2458323.505507,12.2228,0.0058
2458323.51166117,2458323.507098,12.1931,0.0058
2458323.51323326,2458323.50867,12.1666,0.0057
2458323.51479836,2458323.510235,12.1643,0.0057
2458323.51639645,2458323.511833,12.1501,0.0057
2458323.51800655,2458323.513443,12.1728,0.0057
2458323.51957665,2458323.515013,12.1803,0.0057
2458323.52116874,2458323.516605,12.1957,0.0058
2458323.52273884,2458323.518175,12.2089,0.0058
2458323.52433393,2458323.51977,12.2434,0.0059
2458323.52592903,2458323.521365,12.2438,0.0058
2458323.52750813,2458323.522944,12.2574,0.0059
2458323.53063331,2458323.526069,12.2864,0.0059
2458323.53223241,2458323.527668,12.3063,0.0059
2458323.5338245,2458323.52926,12.3018,0.0058
2458323.53698469,2458323.53242,12.3159,0.0058
2458323.53853579,2458323.533971,12.3221,0.0058
2458323.54011188,2458323.535547,12.3368,0.0058
2458323.54170698,2458323.537142,12.3324,0.0058
2458323.54332308,2458323.538758,12.3323,0.0059
2458323.54488717,2458323.540322,12.3299,0.0058
2458323.54644926,2458323.541884,12.3382,0.0059
2458323.54966746,2458323.545102,12.3508,0.0058
2458323.55136656,2458323.546801,12.3395,0.0058
2458323.55296066,2458323.548395,12.3604,0.0058
2458323.55607984,2458323.551514,12.3519,0.0057
2458323.55763794,2458323.553072,12.3543,0.0057
2458323.55920003,2458323.554634,12.3657,0.0058
2458323.56086913,2458323.556303,12.3709,0.0057
2458323.56242623,2458323.55786,12.3604,0.0057
2458323.56401832,2458323.559452,12.342,0.0057
2458323.56557141,2458323.561005,12.3395,0.0056
2458323.56712951,2458323.562563,12.3349,0.0056
2458323.56872361,2458323.564157,12.3144,0.0056
2458323.5702897,2458323.565723,12.2883,0.0055
2458323.57188479,2458323.567318,12.261,0.0056
2458323.57661408,2458323.572047,12.1662,0.0053
2458323.57979727,2458323.57523,12.1872,0.0054
2458323.58135636,2458323.576789,12.1974,0.0054
2458323.58292146,2458323.578354,12.2199,0.0054
2458323.58456356,2458323.579996,12.244,0.0054
2458323.58611765,2458323.58155,12.2433,0.0055
2458323.58771375,2458323.583146,12.2492,0.0054
2458323.58928784,2458323.58472,12.2766,0.0055
2458323.59087694,2458323.586309,12.2936,0.0055
2458323.59243603,2458323.587868,12.2955,0.0056
2458323.59404513,2458323.589477,12.308,0.0055
2458323.59561722,2458323.591049,12.3111,0.0055
2458323.59721332,2458323.592645,12.3251,0.0055
2458323.59877941,2458323.594211,12.3359,0.0055
2458323.60033951,2458323.595771,12.3366,0.0056
2458323.6019336,2458323.597365,12.3338,0.0056
2458323.6051538,2458323.600585,12.3347,0.0057
2458323.60680889,2458323.60224,12.3413,0.0057
2458323.60841899,2458323.60385,12.3462,0.0057
2458323.61001609,2458323.605447,12.3502,0.0057
2458323.61157918,2458323.60701,12.3506,0.0058
2458323.61314028,2458323.608571,12.3497,0.0058
2458323.61488638,2458323.610317,12.3569,0.0058
2458325.38958137,2458325.384907,12.5962,0.0127
2458325.39275355,2458325.388079,12.6124,0.0127
2458325.39440264,2458325.389728,12.5947,0.0128
2458325.39597574,2458325.391301,12.6187,0.0125
2458325.39756783,2458325.392893,12.6092,0.0125
2458325.39914092,2458325.394466,12.619,0.0124
2458325.40069701,2458325.396022,12.6405,0.0122
2458325.40234111,2458325.397666,12.6317,0.0124
2458325.40549529,2458325.40082,12.6256,0.0118
2458325.40706538,2458325.40239,12.6456,0.0114
2458325.40862347,2458325.403948,12.6274,0.0113
2458325.41024157,2458325.405566,12.6602,0.0111
2458325.41193466,2458325.407259,12.6622,0.0114
2458325.41349076,2458325.408815,12.6543,0.0111
2458325.41511385,2458325.410438,12.6678,0.0112
2458325.41674695,2458325.412071,12.6619,0.0113
2458325.41834004,2458325.413664,12.6503,0.0112
2458325.41993013,2458325.415254,12.6538,0.0107
2458325.42155423,2458325.416878,12.6348,0.0106
2458325.42320532,2458325.418529,12.6117,0.0107
2458325.42480641,2458325.42013,12.5891,0.0106
2458325.4280686,2458325.423392,12.5451,0.0101
2458325.43283788,2458325.428161,12.5173,0.0102
2458325.43443797,2458325.429761,12.5206,0.0097
2458325.43924325,2458325.434566,12.5722,0.0097
2458325.44236944,2458325.437692,12.5821,0.0094
2458325.44393753,2458325.43926,12.5875,0.0094
2458325.44550062,2458325.440823,12.5934,0.0095
2458325.44706971,2458325.442392,12.591,0.0097
2458325.4486748,2458325.443997,12.5936,0.0096
2458325.45027289,2458325.445595,12.6084,0.0096
2458325.45183398,2458325.447156,12.6112,0.0096
2458325.45340408,2458325.448726,12.6153,0.0097
2458325.45500517,2458325.450327,12.6027,0.0094
2458325.45817035,2458325.453492,12.6099,0.0092
2458325.45972844,2458325.45505,12.6296,0.0093
2458325.46131954,2458325.456641,12.6343,0.0093
2458325.46289463,2458325.458216,12.6407,0.0094
2458325.46450372,2458325.459825,12.646,0.0092
2458325.46607781,2458325.461399,12.6356,0.0091
2458325.4676469,2458325.462968,12.6418,0.0091
2458325.46920799,2458325.464529,12.631,0.0091
2458325.47080909,2458325.46613,12.6479,0.009
2458325.47418128,2458325.469502,12.6466,0.0091
2458325.47583338,2458325.471154,12.6752,0.0091
2458325.47743247,2458325.472753,12.6607,0.0089
2458325.47902857,2458325.474349,12.6695,0.0089
2458325.48059466,2458325.475915,12.6679,0.0091
2458325.48218775,2458325.477508,12.6594,0.0088
2458325.48375584,2458325.479076,12.6465,0.0088
2458325.48541094,2458325.480731,12.6494,0.0088
2458325.48712004,2458325.48244,12.5764,0.0084
2458325.48872313,2458325.484043,12.5715,0.0085
2458325.49031522,2458325.485635,12.5588,0.0084
2458325.49188331,2458325.487203,12.5335,0.0082
2458325.49354041,2458325.48886,12.5246,0.0084
2458325.4951375,2458325.490457,12.5366,0.0082
2458325.4967846,2458325.492104,12.5447,0.0083
2458325.49837969,2458325.493699,12.5537,0.0082
2458325.50001378,2458325.495333,12.5725,0.0083
2458325.50180789,2458325.497127,12.5946,0.0083
2458325.50339998,2458325.498719,12.6087,0.0082
2458325.50501007,2458325.500329,12.6153,0.0084
2458325.50696819,2458325.502287,12.6072,0.0083
2458325.50856128,2458325.50388,12.6113,0.0081
2458325.51012937,2458325.505448,12.5952,0.0083
2458325.51169746,2458325.507016,12.6171,0.0084
2458325.51326755,2458325.508586,12.6254,0.0082
2458325.51483265,2458325.510151,12.6288,0.0083
2458325.51796983,2458325.513288,12.6229,0.0082
2458325.51957792,2458325.514896,12.6449,0.0083
2458325.52114501,2458325.516463,12.6476,0.0084
2458325.5227091,2458325.518027,12.6479,0.0084
2458325.5243302,2458325.519648,12.6326,0.0083
2458325.52589829,2458325.521216,12.6439,0.0083
2458325.52747738,2458325.522795,12.6452,0.0082
2458325.52903747,2458325.524355,12.6393,0.0083
2458325.53060656,2458325.525924,12.6471,0.0082
2458325.53546384,2458325.530781,12.6559,0.0082
2458325.53863703,2458325.533954,12.6741,0.0083
2458325.54021112,2458325.535528,12.6809,0.0081
2458325.54188221,2458325.537199,12.6697,0.0083
2458325.54346031,2458325.538777,12.6683,0.0081
2458325.5450954,2458325.540412,12.6532,0.008
2458325.54826559,2458325.543582,12.6206,0.0078
2458325.54985768,2458325.545174,12.5854,0.0079
2458325.55150077,2458325.546817,12.5844,0.0073
2458325.55308487,2458325.548401,12.5301,0.0076
2458325.55474896,2458325.550065,12.5127,0.0076
2458325.55630705,2458325.551623,12.5068,0.0076
2458325.55790114,2458325.553217,12.5257,0.0077
2458325.55948124,2458325.554797,12.5286,0.0078
2458325.56104533,2458325.556361,12.5528,0.0077
2458325.56206839,2458325.557384,12.644,0.008
2458325.56260042,2458325.557916,12.5736,0.0078
2458325.56284443,2458325.55816,12.647,0.008
2458325.56361948,2458325.558935,12.65,0.008
2458325.56416251,2458325.559478,12.5938,0.0078
2458325.56439552,2458325.559711,12.667,0.008
2458325.56522857,2458325.560544,12.684,0.008
2458325.5657896,2458325.561105,12.6073,0.0078
2458325.56607362,2458325.561389,12.678,0.008
2458325.56684866,2458325.562164,12.671,0.009
2458325.56738069,2458325.562696,12.6084,0.0078
2458325.56768271,2458325.562998,12.687,0.008
2458325.56844676,2458325.563762,12.685,0.008
2458325.56902479,2458325.56434,12.6057,0.0079
2458325.5692338,2458325.564549,12.678,0.008
2458325.57003185,2458325.565347,12.682,0.008
2458325.57058388,2458325.565899,12.6063,0.0078
2458325.5708659,2458325.566181,12.683,0.008
2458325.57166394,2458325.566979,12.693,0.008
2458325.57214997,2458325.567465,12.6146,0.0079
2458325.57243999,2458325.567755,12.698,0.008
2458325.57325003,2458325.568565,12.694,0.008
2458325.57374206,2458325.569057,12.6244,0.008
2458325.57407208,2458325.569387,12.696,0.008
2458325.57488213,2458325.570197,12.706,0.008
2458325.57534816,2458325.570663,12.639,0.0079
2458325.57571518,2458325.57103,12.708,0.008
2458325.57650222,2458325.571817,12.715,0.008
2458325.57691625,2458325.572231,12.6363,0.0078
2458325.57735927,2458325.572674,12.714,0.008
2458325.57815732,2458325.573472,12.724,0.008
2458325.57897937,2458325.574294,12.709,0.008
2458325.57975441,2458325.575069,12.727,0.008
2458325.58005343,2458325.575368,12.6514,0.0079
2458325.58062346,2458325.575938,12.715,0.008
2458325.58147951,2458325.576794,12.72,0.008
2458325.58234756,2458325.577662,12.715,0.008
2458325.58270158,2458325.578016,12.6549,0.0079
2458325.58320461,2458325.578519,12.734,0.008
2458325.58403766,2458325.579352,12.729,0.008
2458325.58427767,2458325.579592,12.6556,0.008
2458325.58487071,2458325.580185,12.734,0.008
2458325.58568075,2458325.580995,12.736,0.008
2458325.58583376,2458325.581148,12.6524,0.008
2458325.5865028,2458325.581817,12.722,0.008
2458325.58732485,2458325.582639,12.725,0.008
2458325.58741186,2458325.582726,12.6602,0.008
2458325.5880999,2458325.583414,12.726,0.008
2458325.58891094,2458325.584225,12.751,0.008
2458325.58897695,2458325.584291,12.669,0.0079
2458325.59054504,2458325.585859,12.6474,0.0078
2458325.59211413,2458325.587428,12.6631,0.0079
2458325.59347121,2458325.588785,12.746,0.008
2458325.59376422,2458325.589078,12.6494,0.0077
2458325.59429325,2458325.589607,12.738,0.008
2458325.59537532,2458325.590689,12.6545,0.0077
2458325.59693341,2458325.592247,12.6658,0.0078
2458325.59833249,2458325.593646,12.756,0.009
2458325.5985065,2458325.59382,12.691,0.0078
2458325.60011859,2458325.595432,12.686,0.0078
2458325.60087864,2458325.596192,12.759,0.008
2458325.60172168,2458325.597035,12.6942,0.0078
2458325.60172369,2458325.597037,12.748,0.008
2458325.60257974,2458325.597893,12.755,0.008
2458325.60331678,2458325.59863,12.6912,0.0078
2458325.60335578,2458325.598669,12.763,0.008
2458325.60420083,2458325.599514,12.751,0.008
2458325.60487887,2458325.600192,12.6855,0.0077
2458325.60506888,2458325.600382,12.759,0.008
2458325.60591393,2458325.601227,12.749,0.008
2458325.60644096,2458325.601754,12.6901,0.0077
2458325.60671298,2458325.602026,12.752,0.008
2458325.60753402,2458325.602847,12.764,0.008
2458325.60803305,2458325.603346,12.6589,0.0075
2458325.60835607,2458325.603669,12.731,0.008
2458325.60915512,2458325.604468,12.733,0.008
2458325.60961314,2458325.604926,12.6397,0.0075
2458325.60998817,2458325.605301,12.7,0.007
2458325.61079821,2458325.606111,12.689,0.007
2458325.61118223,2458325.606495,12.6061,0.0073
2458325.61162026,2458325.606933,12.677,0.007
2458325.61246531,2458325.607778,12.678,0.007
2458325.61274032,2458325.608053,12.6112,0.0072
2458325.61332136,2458325.608634,12.659,0.007
2458325.61413141,2458325.609444,12.609,0.007
2458325.61455743,2458325.60987,12.5461,0.007
2458325.61491945,2458325.610232,12.61,0.007
2458325.6157405,2458325.611053,12.61,0.007
2458325.61617852,2458325.611491,12.5335,0.007
2458325.61653954,2458325.611852,12.602,0.007
2458325.61733859,2458325.612651,12.602,0.007
2458325.61774561,2458325.613058,12.5329,0.007
2458325.61811364,2458325.613426,12.614,0.007
2458325.61891268,2458325.614225,12.614,0.007
2458325.61968773,2458325.615,12.62,0.007
2458325.62048677,2458325.615799,12.642,0.007
2458325.62130782,2458325.61662,12.634,0.007
2458325.62211887,2458325.617431,12.652,0.007
2458325.62292891,2458325.618241,12.649,0.007
2458325.62373896,2458325.619051,12.659,0.007
2458325.62454901,2458325.619861,12.677,0.007
2458325.62539406,2458325.620706,12.676,0.007
2458325.6262161,2458325.621528,12.666,0.008
2458325.62703815,2458325.62235,12.666,0.008
2458325.6278362,2458325.623148,12.686,0.008
2458325.62861224,2458325.623924,12.673,0.008
2458326.39418327,2458326.389451,12.7215,0.0155
2458326.39588837,2458326.391156,12.7152,0.0151
2458326.39760347,2458326.392871,12.7028,0.0152
2458326.39919856,2458326.394466,12.7458,0.0151
2458326.40076865,2458326.396036,12.7363,0.0148
2458326.40553192,2458326.400799,12.7162,0.0141
2458326.40881911,2458326.404086,12.7486,0.0139
2458326.4103782,2458326.405645,12.6969,0.0137
2458326.4121503,2458326.407417,12.7055,0.0136
2458326.41371639,2458326.408983,12.6526,0.0135
2458326.41689857,2458326.412165,12.5812,0.0131
2458326.41850066,2458326.413767,12.5563,0.0129
2458326.42006675,2458326.415333,12.548,0.0129
2458326.42162884,2458326.416895,12.5041,0.0128
2458326.42324593,2458326.418512,12.522,0.0125
2458326.42490703,2458326.420173,12.5452,0.0129
2458326.42653612,2458326.421802,12.5618,0.0128
2458326.4314814,2458326.426747,12.6456,0.0129
2458326.43307949,2458326.428345,12.6362,0.0129
2458326.43465558,2458326.429921,12.6605,0.0131
2458326.43781976,2458326.433085,12.679,0.0132
2458326.43938485,2458326.43465,12.6622,0.0133
2458326.44103495,2458326.4363,12.6709,0.013
2458326.44417613,2458326.439441,12.6637,0.013
2458326.44578022,2458326.441045,12.6658,0.0126
2458326.44734731,2458326.442612,12.7063,0.0128
2458326.4489094,2458326.444174,12.7212,0.0129
2458326.45061049,2458326.445875,12.7114,0.013
2458326.45217958,2458326.447444,12.7136,0.0129
2458326.45380167,2458326.449066,12.7052,0.0128
2458326.45539177,2458326.450656,12.7247,0.0125
2458326.45698586,2458326.45225,12.729,0.0126
2458326.45855595,2458326.45382,12.7265,0.0126
2458326.46179313,2458326.457057,12.7321,0.013
2458326.46350423,2458326.458768,12.745,0.0129
2458326.46507532,2458326.460339,12.76,0.0127
2458326.4682805,2458326.463544,12.7623,0.0131
2458326.46992959,2458326.465193,12.75,0.013
2458326.47157369,2458326.466837,12.7322,0.0124
2458326.47315178,2458326.468415,12.6992,0.0125
2458326.47480987,2458326.470073,12.6469,0.0126
2458326.47798505,2458326.473248,12.5957,0.012
2458326.47955714,2458326.47482,12.5635,0.0119
2458326.48112323,2458326.476386,12.5724,0.0117
2458326.48267932,2458326.477942,12.5924,0.0119
2458326.48424441,2458326.479507,12.5636,0.0118
2458326.48749459,2458326.482757,12.5571,0.0117
2458326.48917469,2458326.484437,12.6024,0.0115
2458326.49077878,2458326.486041,12.6319,0.0112
2458326.49233987,2458326.487602,12.656,0.0116
2458326.49394896,2458326.489211,12.6629,0.0114
2458326.49550905,2458326.490771,12.6683,0.0117
2458326.49708014,2458326.492342,12.667,0.0115
2458326.49864323,2458326.493905,12.6633,0.0114
2458326.50020532,2458326.495467,12.6769,0.0114
2458326.5034315,2458326.498693,12.6893,0.0115
2458326.50673469,2458326.501996,12.7022,0.0116
2458326.50833478,2458326.503596,12.7136,0.0112
2458326.51005888,2458326.50532,12.7171,0.0114
2458326.51339207,2458326.508653,12.7235,0.0111
2458326.51504116,2458326.510302,12.7161,0.0112
2458326.51661325,2458326.511874,12.7054,0.0114
2458326.51820734,2458326.513468,12.7257,0.0116
2458326.51980644,2458326.515067,12.734,0.0115
2458326.52144653,2458326.516707,12.7154,0.0115
2458326.52308262,2458326.518343,12.7296,0.0114
2458326.52464971,2458326.51991,12.7269,0.0117
2458326.52630081,2458326.521561,12.7303,0.0125
2458326.52952899,2458326.524789,12.7432,0.0123
2458326.53114308,2458326.526403,12.7474,0.0124
2458326.53279418,2458326.528054,12.7292,0.0123
2458326.53435726,2458326.529617,12.7017,0.0123
2458326.53592335,2458326.531183,12.6634,0.0117
2458326.53747944,2458326.532739,12.6128,0.0108
2458326.53912754,2458326.534387,12.5747,0.0113
2458326.54073863,2458326.535998,12.5733,0.0113
2458326.54230372,2458326.537563,12.5325,0.0101
2458326.54386181,2458326.539121,12.5233,0.0101
2458326.5455099,2458326.540769,12.5106,0.0116
2458326.54706599,2458326.542325,12.5084,0.017
2458326.54862408,2458326.543883,12.531,0.0139
2458326.55019217,2458326.545451,12.5585,0.0104
2458326.55179326,2458326.547052,12.6089,0.0098
2458326.55337635,2458326.548635,12.6242,0.0093
2458326.55497844,2458326.550237,12.6489,0.0092
2458326.55655453,2458326.551813,12.6447,0.0091
2458326.55812062,2458326.553379,12.6437,0.0091
2458326.55969971,2458326.554958,12.6513,0.0092
2458326.5613128,2458326.556571,12.6634,0.0094
2458326.56169782,2458326.556956,12.701,0.009
2458326.56290589,2458326.558164,12.6592,0.0088
2458326.56425597,2458326.559514,12.753,0.009
2458326.56447798,2458326.559736,12.6628,0.009
2458326.56513602,2458326.560394,12.781,0.009
2458326.56602707,2458326.561285,12.759,0.009
2458326.56605807,2458326.561316,12.6716,0.009
2458326.56734614,2458326.562604,12.778,0.011
2458326.56762016,2458326.562878,12.6768,0.0091
2458326.56919325,2458326.564451,12.6887,0.0092
2458326.56937226,2458326.56463,12.778,0.009
2458326.57028631,2458326.565544,12.787,0.009
2458326.57121336,2458326.566471,12.7059,0.0092
