BJD,JD,V,V_error
2457609.2172806,2457609.21648,13.328,0.0117046999
2457609.21758058,2457609.21678,13.347,0.0117046999
2457609.21789055,2457609.21709,13.358,0.0117046999
2457609.21820052,2457609.2174,13.37,0.0107703296
2457609.2185105,2457609.21771,13.334,0.0126491106
2457609.21883047,2457609.21803,13.352,0.0117046999
2457609.21914044,2457609.21834,13.353,0.0126491106
2457609.21944041,2457609.21864,13.359,0.0117046999
2457609.21979038,2457609.21899,13.372,0.0107703296
2457609.22009036,2457609.21929,13.334,0.0117046999
2457609.22041033,2457609.21961,13.324,0.0117046999
2457609.2207103,2457609.21991,13.35,0.0117046999
2457609.22103027,2457609.22023,13.324,0.0107703296
2457609.22134025,2457609.22054,13.376,0.0117046999
2457609.22165022,2457609.22085,13.333,0.0117046999
2457609.22195019,2457609.22115,13.349,0.0117046999
2457609.22230016,2457609.2215,13.337,0.0117046999
2457609.22259014,2457609.22179,13.33,0.0117046999
2457609.22292011,2457609.22212,13.344,0.0107703296
2457609.22322008,2457609.22242,13.338,0.0117046999
2457609.22355005,2457609.22275,13.32,0.0117046999
2457609.22385003,2457609.22305,13.377,0.0107703296
2457609.22416,2457609.22336,13.35,0.0117046999
2457609.22446997,2457609.22367,13.378,0.0117046999
2457609.22480994,2457609.22401,13.341,0.0117046999
2457609.22509992,2457609.2243,13.326,0.0107703296
2457609.22543989,2457609.22464,13.339,0.0126491106
2457609.22573986,2457609.22494,13.326,0.0117046999
2457609.22605983,2457609.22526,13.344,0.0117046999
2457609.2263598,2457609.22556,13.346,0.0117046999
2457609.22666978,2457609.22587,13.366,0.0117046999
2457609.22698975,2457609.22619,13.35,0.0117046999
2457609.22730972,2457609.22651,13.361,0.0117046999
2457609.22760969,2457609.22681,13.339,0.0117046999
2457609.22794966,2457609.22715,13.348,0.0117046999
2457609.22823964,2457609.22744,13.344,0.0117046999
2457609.22856961,2457609.22777,13.364,0.0117046999
2457609.22886958,2457609.22807,13.394,0.0117046999
2457609.22919955,2457609.2284,13.355,0.0126491106
2457609.22949953,2457609.2287,13.372,0.0117046999
2457609.2298195,2457609.22902,13.351,0.0117046999
2457609.23011947,2457609.22932,13.346,0.0117046999
2457609.23045944,2457609.22966,13.379,0.0117046999
2457609.23074942,2457609.22995,13.351,0.0126491106
