Phase,BJD,V,V_error
1.5158963346239,2458002.34434492,12.598,0.0223383079128
1.52447966734599,2458002.34485992,12.6145,0.022677080941
1.5329796699807,2458002.34536992,12.605,0.023021728872
1.54164650353323,2458002.34588993,12.6035,0.0237170824778
1.55006316831987,2458002.34639493,12.576,0.0237592087351
1.55864650104195,2458002.34690993,12.718,0.0216333076658
1.56739650170039,2458002.34743493,12.643,0.02344141635
1.57572983639966,2458002.34793493,12.6455,0.0251843205026
1.5844798370581,2458002.34845993,12.616,0.0258698666322
1.5929798319321,2458002.34896993,12.6435,0.0248294180272
1.60156316465418,2458002.34948493,12.6585,0.0233719918012
1.61014649737626,2458002.34999993,12.691,0.0235106358928
1.6188964980347,2458002.35052493,12.6305,0.0251197133797
1.62722983273397,2458002.35102493,12.58,0.0262392835338
1.63597983339241,2458002.35154993,12.667,0.0256417628076
1.64447999900858,2458002.35205994,12.642,0.0248495472907
1.6529800016433,2458002.35256994,12.6545,0.0241557446628
1.66164666445366,2458002.35308994,12.6635,0.0245458754064
1.67014666708837,2458002.35359994,12.647,0.0248495472768
1.68097999754082,2458002.35424994,12.719,0.0235743504696
1.69598000310361,2458002.35514994,12.6405,0.0238956063044
1.70439666789025,2458002.35565494,12.647,0.0248947785654
1.71314666854869,2458002.35617994,12.6165,0.0255880831506
1.72164667118341,2458002.35668994,12.689,0.0252487623254
1.73014666605741,2458002.35719994,12.6515,0.0245560583219
1.73889666671585,2458002.35772494,12.638,0.025524498018
1.74731333150248,2458002.35822994,12.629,0.0259326049302
1.75589683496764,2458002.35874495,12.6565,0.0252636101817
1.76464683562517,2458002.35926995,12.685,0.0237276210369
1.7731468382608,2458002.35977995,12.694,0.0238641991191
1.7816468331348,2458002.36028995,12.6525,0.0252487623254
1.79039683379233,2458002.36081495,12.647,0.0245458754064
1.7987301684916,2458002.36131495,12.5845,0.026282123199
1.80739683130196,2458002.36183495,12.658,0.0255880831506
1.81606350187212,2458002.36235495,12.7175,0.023853720893
1.82464683459511,2458002.36286995,12.769,0.0232056027655
1.83314683722983,2458002.36337995,12.6905,0.0235318932579
1.84181350003928,2458002.36389995,12.687,0.0245560583219
1.85023033556899,2458002.36440496,12.675,0.0249148549957
1.85881349754891,2458002.36491995,12.725,0.0242229230266
1.86756366894952,2458002.36544496,12.6775,0.0259326049302
1.87598033373615,2458002.36594996,12.74,0.0242022726196
1.88464700430632,2458002.36646996,12.735,0.0242229230266
1.89314699918032,2458002.36697996,12.6445,0.0255880831506
1.90181366975139,2458002.36749996,12.751,0.0238956063044
1.91031366462539,2458002.36800996,12.7145,0.025278449336
1.91906366528383,2458002.36853496,12.7675,0.023853720893
1.9273969999831,2458002.36903496,12.679,0.026282123199
1.93614700064063,2458002.36955996,12.692,0.0259422435556
1.94464700327626,2458002.37006996,12.7895,0.023853720893
1.95314699815026,2458002.37057996,12.712,0.0263960224286
1.96181366872042,2458002.37109996,12.7535,0.0238641991191
1.97048033153078,2458002.37161996,12.7365,0.0242229230266
1.97889716705959,2458002.37212497,12.769,0.0228855849832
1.98764716771802,2458002.37264997,12.8005,0.0224833271524
1.99623050044011,2458002.37316497,12.7385,0.0235106358928
2.00456383513938,2458002.37366497,12.7045,0.0238641991191
2.01331383579782,2458002.37418997,12.675,0.0252487623254
2.02181383067182,2458002.37469997,12.7015,0.0248947785654
2.03039717115462,2458002.37521497,12.6655,0.0252487623254
2.03906383396497,2458002.37573497,12.7255,0.0238641991191
2.04773050453514,2458002.37625497,12.688,0.0252487623254
2.05606383147369,2458002.37675497,12.7215,0.0242022726196
2.06481383213213,2458002.37727997,12.7195,0.0242796210914
2.07331383476685,2458002.37778997,12.689,0.0253968502048
2.08181383740157,2458002.37829997,12.746,0.0242641711131
2.09056383806001,2458002.37882497,12.68,0.0245865816879
2.09906383293401,2458002.37933497,12.7315,0.0242022726196
2.10756399855018,2458002.37984498,12.714,0.0248947785654
2.11623066912125,2458002.38036498,12.696,0.0255880831506
2.12481400184333,2458002.38087998,12.776,0.0235902522239
2.13331400447896,2458002.38138998,12.7095,0.0252487623254
2.14206399737577,2458002.38191498,12.7225,0.0256076160613
2.15048066992313,2458002.38241998,12.752,0.025278449336
2.15906400264612,2458002.38293498,12.734,0.0252388589317
2.16773066545556,2458002.38345498,12.8085,0.0242229230266
2.17631399817765,2458002.38396998,12.6985,0.026282123199
2.18481400081328,2458002.38447998,12.818,0.022819947424
2.19348067138344,2458002.38499998,12.7765,0.0242022726196
2.20198066625744,2458002.38550998,12.806,0.0243002057421
2.21048066889307,2458002.38601998,12.759,0.0242022726196
2.2192306695506,2458002.38654498,12.724,0.0248947785654
2.22764733433723,2458002.38704998,12.7195,0.0256076160613
2.23631416788976,2458002.38756999,12.7665,0.0231624696379
2.24498083069921,2458002.38808999,12.7395,0.0248947785654
2.25348083333483,2458002.38859999,12.809,0.0224833271524
2.26198083596955,2458002.38910999,12.752,0.0224722050796
2.27073083662799,2458002.38963499,12.734,0.0248947785654
2.27906417132726,2458002.39013499,12.748,0.0235106358928
2.28781416422407,2458002.39065999,12.689,0.0242022726196
2.29639750470778,2458002.39117499,12.709,0.0242022726196
2.30498083742987,2458002.39168999,12.713,0.0234627364242
2.31348083230387,2458002.39219999,12.746,0.0231732604696
2.3222308329623,2458002.39272499,12.6745,0.0245560583219
2.33056416766158,2458002.39322499,12.6855,0.0242022726196
2.33931416831911,2458002.39374999,12.706,0.0231030301065
2.3478975010421,2458002.39426499,12.6685,0.0237960080645
2.35631416582873,2458002.39476999,12.702,0.0224109348333
2.3649808363989,2458002.39528999,12.638,0.0237960080656
2.37364766995142,2458002.39581,12.5455,0.024067613105
2.38206433473806,2458002.396315,12.731,0.0212896688662
2.39073099754751,2458002.396835,12.637,0.023021728872
2.39939766811858,2458002.397355,12.6575,0.0233719918012
2.40781433290522,2458002.39786,12.627,0.0233933751268
2.41648100347629,2458002.39838,12.702,0.0209523268374
2.42498099835029,2458002.39889,12.676,0.0219829479406
2.43356433107238,2458002.399405,12.673,0.022677080941
2.44223100164345,2458002.399925,12.6655,0.0230651251942
2.4508976644529,2458002.400445,12.6255,0.0247638849897
2.45923099915217,2458002.400945,12.6255,0.024067613105
2.46798099981061,2458002.40147,12.6335,0.0233719918012
2.47648100244533,2458002.40198,12.65,0.0233719918012
2.48506433516741,2458002.402495,12.6645,0.0223383079128
2.4936476678904,2458002.40301,12.6035,0.0237592087351
2.50231433069985,2458002.40353,12.4645,0.025806975814
2.5107310032472,2458002.404035,12.585,0.0230325856236
2.51948116688709,2458002.40456001,12.5015,0.0254607541163
2.52798116952181,2458002.40507001,12.5885,0.0233933751268
2.53648116439581,2458002.40558001,12.6455,0.0220056810909
2.54514783496688,2458002.40610001,12.5865,0.0219829479406
2.55381449777633,2458002.40662001,12.626,0.0219829479406
2.56223117032459,2458002.40712501,12.5665,0.0247638849897
2.57098117098212,2458002.40765001,12.5645,0.0247840674822
2.57948116585612,2458002.40816001,12.626,0.0237592087351
2.58798116849175,2458002.40867001,12.583,0.0251097590525
2.5966478313012,2458002.40919001,12.654,0.022677080941
2.60531450187227,2458002.40971001,12.6745,0.0230325856236
2.61373116665891,2458002.41021501,12.659,0.0230325856236
2.62248116731644,2458002.41074001,12.6105,0.0237276210369
2.63098116995206,2458002.41125001,12.653,0.0234627364242
2.6393978347387,2458002.41175501,12.664,0.0237854998024
2.64814783539623,2458002.41228001,12.646,0.0248294180272
2.65664783803186,2458002.41279001,12.6985,0.023462736405
2.66523133373539,2458002.41330502,12.7095,0.02344141635
2.67389783356339,2458002.41382501,12.647,0.0249549594365
2.68248133702855,2458002.41434002,12.6635,0.0238641991191
2.69089800181519,2458002.41484502,12.686,0.023853720893
2.69964800247362,2458002.41537002,12.6035,0.0273313007442
2.70814799734762,2458002.41588002,12.6285,0.0259422435556
2.71673133783042,2458002.41639502,12.673,0.0242022726196
2.72539800064078,2458002.41691502,12.6855,0.0237854998024
2.73406467121094,2458002.41743502,12.6505,0.0249549594365
2.7423979981495,2458002.41793502,12.664,0.025278449336
2.75114799880794,2458002.41846002,12.6655,0.0249148549957
2.75964800144266,2458002.41897002,12.6975,0.0256466372211
2.76823133416474,2458002.41948502,12.676,0.0266364411992
2.77689800473581,2458002.42000502,12.7205,0.0268514431631
2.78556466754526,2458002.42052502,12.649,0.0269953699547
2.79389800224453,2458002.42102502,12.681,0.0259711378314
2.80264800290297,2458002.42155002,12.7315,0.0252388589317
2.81114799777697,2458002.42206002,12.673,0.0259422435556
2.81964800041169,2458002.42257002,12.7585,0.0256807320858
2.82839800107013,2458002.42309502,12.735,0.0264433356382
2.83689800370485,2458002.42360502,12.7745,0.0250149955246
2.84539816932192,2458002.42411503,12.729,0.0259326049302
2.85414799923728,2458002.42464002,12.7075,0.0260144190943
2.86264816485345,2458002.42515003,12.712,0.0263723339983
2.87114816748908,2458002.42566003,12.803,0.0251047804342
2.87989816814661,2458002.42618503,12.7475,0.0277398630319
2.8884815008696,2458002.42670003,12.7065,0.0281513765383
2.89689816565624,2458002.42720503,12.724,0.0267675176559
2.90573150416276,2458002.42773503,12.676,0.0277398630319
2.9141481689494,2458002.42824003,12.7765,0.0264244205271
2.92481483146548,2458002.42888003,12.8525,0.025426364287
2.93564816967955,2458002.42953003,12.677,0.0277263412574
2.944314832489,2458002.43005003,12.7135,0.0271339271018
2.95273149727564,2458002.43055503,12.718,0.0278073731397
2.96139816784671,2458002.43107503,12.748,0.0271154937473
2.96981483263335,2458002.43158003,12.752,0.0265377090184
2.97848150320351,2458002.43210003,12.7565,0.0263533679076
2.98714816601387,2458002.43262003,12.723,0.0272259067638
2.9955648308005,2458002.43312503,12.6495,0.0288790581813
3.00423150137067,2458002.43364503,12.7365,0.0285000000057
3.01289816418102,2458002.43416503,12.7525,0.026086394921
3.02131483672838,2458002.43467003,12.758,0.0261151297249
3.03214833792299,2458002.43532004,12.6995,0.0292959041821
3.04281483745854,2458002.43596003,12.733,0.0278612634037
3.05139833316207,2458002.43647504,12.7115,0.0295719461895
3.06006500373314,2458002.43699504,12.805,0.0250449595601
3.06864833645523,2458002.43751004,12.7635,0.0282356158109
3.07706500124186,2458002.43801504,12.7395,0.026776855676
3.08806499963066,2458002.43867504,12.7875,0.0283107753408
3.09856500197202,2458002.43930504,12.833,0.0261151297249
3.10723166478238,2458002.43982504,12.778,0.0296900656823
3.11573166741709,2458002.44033504,12.824,0.0265612499833
3.12864833542517,2458002.44111004,12.7225,0.0278253481658
3.1373983360827,2458002.44163504,12.781,0.0276043475041
3.14581500086933,2458002.44214004,12.8595,0.025426364287
3.15431500350496,2458002.44265004,12.717,0.0288790581813
3.16306500416249,2458002.44317504,12.88,0.0244438131421
3.17148166894913,2458002.44368004,12.814,0.0261151297249
3.18006500167212,2458002.44419504,12.822,0.0257536405358
3.18889833241701,2458002.44472504,12.791,0.0264244205271
3.19731499720365,2458002.44523004,12.8235,0.0257924407638
3.20581499983928,2458002.44574004,12.7915,0.0260768096002
3.21464833058417,2458002.44627004,12.7525,0.0274590604511
3.22298166528344,2458002.44677004,12.8325,0.0253968501902
3.23173166594188,2458002.44729504,12.716,0.0277938841874
3.24039833651295,2458002.44781504,12.756,0.0272259067638
3.24881500129959,2458002.44832004,12.8005,0.0260768096002
3.25731500393431,2458002.44883004,12.767,0.0268514431631
3.2681484973682,2458002.44948005,12.7855,0.0257536405358
3.27898166483919,2458002.45013004,12.787,0.0263723339842
3.28964833511691,2458002.45077004,12.7605,0.0264244205271
3.30031516837607,2458002.45141005,12.7635,0.0260048072228
3.30881517101079,2458002.45192005,12.715,0.0266973781735
3.31764850175659,2458002.45245005,12.6685,0.0263533679076
3.32614850439131,2458002.45296005,12.7025,0.0269768419415
3.33456516917795,2458002.45346505,12.6665,0.0266364411992
3.34339849992375,2458002.45399505,12.694,0.0255880831506
3.35181516471039,2458002.45450005,12.7445,0.0235318932579
3.36039849743247,2458002.45501505,12.673,0.0252388589317
3.36906516800354,2458002.45553505,12.737,0.0245560583219
3.37773183081299,2458002.45605505,12.749,0.0242022726196
3.38606516551226,2458002.45655505,12.683,0.0245458754064
3.39489850401878,2458002.45708505,12.682,0.0242022726196
3.40331516880542,2458002.45759005,12.608,0.0276902509999
3.41198183161578,2458002.45811005,12.6995,0.0245560583219
3.42064850218594,2458002.45863005,12.6895,0.0245560583219
3.4293151649963,2458002.45915005,12.682,0.0259326049302
3.43756516960821,2458002.45964505,12.717,0.0255880831506
3.4463985003531,2458002.46017505,12.6705,0.0256076160613
3.45506517092417,2458002.46069505,12.616,0.0273313007442
3.46348183571081,2458002.46120005,12.66,0.026282123199
3.47214849852025,2458002.46172005,12.702,0.0252487623254
3.48081516909133,2458002.46224005,12.7245,0.0235743504696
3.48923183387797,2458002.46274505,12.754,0.0238275051142
3.49789850444904,2458002.46326505,12.5805,0.0269768419415
3.50656516725849,2458002.46378505,12.592,0.0259711378314
