BJD,V,V_error
2457999.39199252,12.33,0.0180783310282
2457999.39255252,12.39175,0.0168561122834
2457999.39312002,12.37175,0.0166829737698
2457999.39369003,12.356,0.0177289064469
2457999.39425753,12.36,0.0165080194542
2457999.39493003,12.365,0.0166904519214
2457999.39553254,12.37725,0.0163425334538
2457999.39610254,12.408,0.0156395921419
2457999.39666004,12.37,0.0168599160492
2457999.39723005,12.38625,0.0163349259437
2457999.39780005,12.37975,0.0170318868046
2457999.39836755,12.38325,0.0168565316736
2457999.39893506,12.35475,0.0170312730116
2457999.39950256,12.41825,0.0161594812184
2457999.40007256,12.37225,0.0172087920332
2457999.40070257,12.37825,0.0173871866794
2457999.40134757,12.379,0.0168561122834
2457999.40192007,12.405,0.0163349259437
2457999.40248508,12.37525,0.0170534649382
2457999.40305008,12.446,0.0161634573476
2457999.40361758,12.4055,0.0165075740476
2457999.40418509,12.39775,0.0165114710816
2457999.40474509,12.4205,0.0166827534035
2457999.40531759,12.38,0.0172048472373
2457999.40588759,12.369,0.0177362919613
2457999.4065576,12.3955,0.0175535821891
2457999.4074076,12.39175,0.0170386068768
2457999.40800511,12.39175,0.0172191753705
2457999.40865511,12.39725,0.0177289064469
2457999.40929011,12.404,0.0177290827063
2457999.40986012,12.4425,0.0170397615497
2457999.41049512,12.43275,0.017208381228
2457999.41113263,12.40975,0.0175579578133
2457999.41170263,12.40975,0.0175535821891
2457999.41227013,12.44775,0.0165114710816
2457999.41287013,12.44625,0.0168709377469
2457999.41354764,12.38275,0.0179166617715
2457999.41411764,12.40275,0.0172193568475
2457999.41467514,12.4245,0.0170314717324
2457999.41524765,12.42275,0.0170388226408
2457999.41581765,12.4375,0.0173803669904
2457999.41638515,12.415,0.0173799920476
2457999.41694766,12.423,0.0180779977388
2457999.41751516,12.48075,0.0166829737698
2457999.41809016,12.44675,0.0172191753705
2457999.41876017,12.4025,0.0182524547825
2457999.41936517,12.42,0.0173799920476
2457999.42032517,12.42175,0.0173871866794
2457999.42089768,12.457,0.0170318868046
2457999.42146268,12.4135,0.0179164728688
2457999.42203019,12.4655,0.0168561122834
2457999.42260019,12.4295,0.0175574206104
2457999.42317019,12.46025,0.0168599160492
2457999.42373269,12.44725,0.0170386068768
2457999.4243027,12.44425,0.017208381228
2457999.4248727,12.43625,0.0177514156865
2457999.4254377,12.42775,0.0177361430698
2457999.42600521,12.45325,0.0170314717324
2457999.42657271,12.43675,0.0175535821891
2457999.42714521,12.419,0.0179071906081
2457999.42770771,12.4605,0.0168597153063
2457999.42827272,12.4775,0.0168599333596
2457999.42884022,12.436,0.0173805617198
2457999.42941273,12.39775,0.0177290827063
2457999.42998023,12.40975,0.0173805617198
2457999.43055023,12.434,0.0170386068768
2457999.43111773,12.431,0.0175570498579
2457999.43168274,12.41975,0.0166904519214
2457999.43224524,12.39375,0.0173877729794
2457999.43281774,12.356,0.0182554659965
2457999.43339025,12.3695,0.0172048472373
2457999.43395525,12.37475,0.0179026883385
2457999.43452025,12.37525,0.0179028628869
2457999.43509025,12.391,0.0172193888718
2457999.43565776,12.37675,0.017208381228
2457999.43622026,12.344,0.0177294502665
2457999.43679026,12.311,0.0177290827063
2457999.43736027,12.33525,0.017208381228
2457999.43792277,12.29975,0.0182654870331
2457999.43849277,12.3195,0.0182552948195
2457999.43906278,12.33325,0.0174178511553
2457999.43963778,12.33925,0.0177361430698
2457999.44019528,12.28625,0.0180849142699
2457999.44076279,12.33975,0.0175535821891
2457999.44133779,12.34375,0.0175678189576
2457999.44190779,12.30225,0.0177711534007
2457999.44247029,12.32525,0.0182552948195
2457999.4430403,12.324,0.0179060918714
2457999.4436103,12.35325,0.017208381228
2457999.4441728,12.3305,0.0179064557982
2457999.44474031,12.37925,0.017208381228
2457999.44531031,12.341,0.0177359522444
2457999.44587781,12.31,0.0184275894547
2457999.44644531,12.31475,0.0180849142699
2457999.44701032,12.3605,0.0177361430698
2457999.44758532,12.35375,0.0173799920476
2457999.44815532,12.379,0.017736482783
2457999.44871533,12.32625,0.0182554659965
2457999.44928283,12.3715,0.0172195703467
2457999.44985033,12.381,0.0173801867813
2457999.45042534,12.39525,0.017208381228
2457999.45113284,12.3575,0.0186048131108
2457999.45176784,12.37875,0.0186152582608
2457999.45240535,12.4,0.0181080463807
2457999.45297535,12.40325,0.0173799920476
2457999.45355035,12.3975,0.0180781705946
2457999.45411536,12.3965,0.0179060918714
2457999.45467536,12.3905,0.0182554659965
2457999.45528036,12.39025,0.0181104559169
2457999.45596536,12.36975,0.0191552150887
2457999.45652537,12.39225,0.0179168233148
2457999.45709287,12.3815,0.0184340416809
2457999.45766287,12.373,0.0182552948195
2457999.45827288,12.39475,0.0180779977388
2457999.45894038,12.4315,0.0177371683031
2457999.45951038,12.422,0.0177292740108
2457999.46007789,12.4435,0.0179371504309
2457999.46064039,12.4285,0.018662684066
2457999.46121539,12.41325,0.0195629097562
2457999.46185539,12.406,0.0192133864126
2457999.4625604,12.4195,0.0203382659721
2457999.4632679,12.446,0.0186051369629
2457999.4639129,12.416,0.0186738482341
2457999.46448541,12.4065,0.0186045127589
2457999.46504541,12.4065,0.0188072842347
2457999.46565041,12.42,0.0188143696291
2457999.46644042,12.44225,0.0204945148421
2457999.46703792,12.44975,0.0206674367022
2457999.46770792,12.501,0.0188704336788
2457999.46859793,12.45175,0.019591593869
2457999.46926543,12.43175,0.0188557852182
2457999.46988043,12.47025,0.0177292740108
2457999.47044794,12.456,0.0180779977388
2457999.47118294,12.4295,0.0191544867869
2457999.47229295,12.45775,0.0219592239209
